#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700016K19Rik	Ate1	10090.ENSMUSP00000063358	10090.ENSMUSP00000033139	0	0	0	0	0	0.051	0	0.487	0.492
Edem1	Sel1l2	10090.ENSMUSP00000086565	10090.ENSMUSP00000113800	0	0	0	0	0.199	0.300	0	0.346	0.601
Edem1	Uggt2	10090.ENSMUSP00000086565	10090.ENSMUSP00000121249	0	0	0	0	0.084	0.104	0	0.618	0.659
Edem1	Herpud1	10090.ENSMUSP00000086565	10090.ENSMUSP00000124201	0	0	0	0	0.064	0	0	0.737	0.744
Edem1	Syvn1	10090.ENSMUSP00000086565	10090.ENSMUSP00000114843	0	0	0	0	0.085	0.065	0	0.780	0.795
Edem1	Os9	10090.ENSMUSP00000086565	10090.ENSMUSP00000128914	0	0	0	0	0.064	0.123	0	0.874	0.888
Edem2	Hsp90b1	10090.ENSMUSP00000041202	10090.ENSMUSP00000020238	0	0	0	0	0.069	0.104	0	0.397	0.454
Edem2	Sel1l	10090.ENSMUSP00000041202	10090.ENSMUSP00000021347	0	0	0	0	0.172	0.197	0	0.672	0.763
Edem2	Hspa5	10090.ENSMUSP00000041202	10090.ENSMUSP00000028222	0	0	0	0	0.081	0.085	0	0.557	0.595
Edem2	Vcp	10090.ENSMUSP00000041202	10090.ENSMUSP00000030164	0	0	0	0	0.065	0.051	0	0.420	0.441
Edem2	Stt3b	10090.ENSMUSP00000041202	10090.ENSMUSP00000035010	0	0	0	0	0.054	0.051	0	0.412	0.427
Edem2	Trpc4ap	10090.ENSMUSP00000041202	10090.ENSMUSP00000037574	0	0.355	0	0	0.119	0	0	0.530	0.710
Edem2	Uggt1	10090.ENSMUSP00000041202	10090.ENSMUSP00000037930	0	0	0	0	0.084	0.097	0	0.687	0.719
Edem2	Ero1lb	10090.ENSMUSP00000041202	10090.ENSMUSP00000071864	0	0	0	0	0.079	0	0	0.382	0.406
Edem2	Herpud1	10090.ENSMUSP00000041202	10090.ENSMUSP00000124201	0	0	0	0	0.046	0	0	0.406	0.409
Edem2	Ube2g2	10090.ENSMUSP00000041202	10090.ENSMUSP00000133515	0	0	0	0	0.052	0	0	0.432	0.439
Edem2	Ufd1	10090.ENSMUSP00000041202	10090.ENSMUSP00000111241	0	0	0	0	0.082	0	0	0.424	0.449
Edem2	Erlec1	10090.ENSMUSP00000041202	10090.ENSMUSP00000072929	0	0	0	0	0.046	0.123	0	0.478	0.525
Edem2	Xbp1	10090.ENSMUSP00000041202	10090.ENSMUSP00000054852	0	0	0	0	0.060	0	0	0.631	0.639
Edem2	Uggt2	10090.ENSMUSP00000041202	10090.ENSMUSP00000121249	0	0	0	0	0.065	0.097	0	0.621	0.652
Edem2	Syvn1	10090.ENSMUSP00000041202	10090.ENSMUSP00000114843	0	0	0	0	0.104	0.051	0	0.644	0.670
Edem2	Os9	10090.ENSMUSP00000041202	10090.ENSMUSP00000128914	0	0	0	0	0.147	0.123	0	0.763	0.807
Edem2	Edem3	10090.ENSMUSP00000041202	10090.ENSMUSP00000058941	0	0	0	0.832	0	0.137	0.900	0.263	0.930
Edem3	Hsp90b1	10090.ENSMUSP00000058941	10090.ENSMUSP00000020238	0	0	0	0	0.061	0.137	0	0.572	0.622
Edem3	Sel1l	10090.ENSMUSP00000058941	10090.ENSMUSP00000021347	0	0	0	0	0.235	0.264	0	0.682	0.805
Edem3	Ube2j2	10090.ENSMUSP00000058941	10090.ENSMUSP00000024056	0	0	0	0	0.099	0	0	0.375	0.413
Edem3	Hspa5	10090.ENSMUSP00000058941	10090.ENSMUSP00000028222	0	0	0	0	0.084	0.137	0	0.430	0.511
Edem3	Eif2ak3	10090.ENSMUSP00000058941	10090.ENSMUSP00000034093	0	0	0	0	0.290	0	0	0.344	0.514
Edem3	Stt3b	10090.ENSMUSP00000058941	10090.ENSMUSP00000035010	0	0	0	0	0.080	0.137	0	0.446	0.521
Edem3	Nploc4	10090.ENSMUSP00000058941	10090.ENSMUSP00000035851	0	0	0	0	0.094	0	0	0.420	0.452
Edem3	Uggt1	10090.ENSMUSP00000058941	10090.ENSMUSP00000037930	0	0	0	0	0.344	0	0	0.650	0.761
Edem3	Xbp1	10090.ENSMUSP00000058941	10090.ENSMUSP00000054852	0	0	0	0	0.060	0	0	0.479	0.489
Edem3	Erlin1	10090.ENSMUSP00000058941	10090.ENSMUSP00000071618	0	0	0	0	0.091	0.137	0	0.354	0.449
Edem3	Syvn1	10090.ENSMUSP00000058941	10090.ENSMUSP00000114843	0	0	0	0	0.071	0	0	0.491	0.506
Edem3	Ube2g2	10090.ENSMUSP00000058941	10090.ENSMUSP00000133515	0	0	0	0	0.048	0	0	0.512	0.515
Edem3	Ube2j1	10090.ENSMUSP00000058941	10090.ENSMUSP00000118333	0	0	0	0	0.112	0	0	0.528	0.563
Edem3	Erlec1	10090.ENSMUSP00000058941	10090.ENSMUSP00000072929	0	0	0	0	0.081	0.152	0	0.496	0.573
Edem3	Uggt2	10090.ENSMUSP00000058941	10090.ENSMUSP00000121249	0	0	0	0	0.273	0	0	0.460	0.591
Edem3	Ufd1	10090.ENSMUSP00000058941	10090.ENSMUSP00000111241	0	0	0	0	0.047	0	0	0.664	0.666
Edem3	Os9	10090.ENSMUSP00000058941	10090.ENSMUSP00000128914	0	0	0	0	0.044	0.236	0	0.821	0.857
Eif2ak3	Hsp90b1	10090.ENSMUSP00000034093	10090.ENSMUSP00000020238	0	0	0	0	0.106	0.093	0	0.668	0.707
Eif2ak3	Hspa5	10090.ENSMUSP00000034093	10090.ENSMUSP00000028222	0	0	0	0	0.077	0.561	0.900	0.903	0.995
Eif2ak3	Mbtps1	10090.ENSMUSP00000034093	10090.ENSMUSP00000095965	0	0	0	0	0.089	0	0	0.389	0.420
Eif2ak3	Mbtps2	10090.ENSMUSP00000034093	10090.ENSMUSP00000059471	0	0	0	0	0.057	0	0	0.424	0.434
Eif2ak3	Herpud1	10090.ENSMUSP00000034093	10090.ENSMUSP00000124201	0	0	0	0	0.112	0	0	0.490	0.528
Eif2ak3	Gsk3b	10090.ENSMUSP00000034093	10090.ENSMUSP00000110398	0	0	0	0.565	0	0.059	0	0.551	0.560
Eif2ak3	Wfs1	10090.ENSMUSP00000034093	10090.ENSMUSP00000048053	0	0	0	0	0.044	0	0	0.564	0.565
Eif2ak3	Xbp1	10090.ENSMUSP00000034093	10090.ENSMUSP00000054852	0	0	0	0	0.100	0	0	0.856	0.864
Eif2ak3	Psen2	10090.ENSMUSP00000034093	10090.ENSMUSP00000106735	0	0	0	0	0.042	0	0.900	0.095	0.905
Eif2ak3	Psen1	10090.ENSMUSP00000034093	10090.ENSMUSP00000098786	0	0	0	0	0.053	0	0.900	0.208	0.918
Eif2ak3	Nfe2l2	10090.ENSMUSP00000034093	10090.ENSMUSP00000099733	0	0	0	0	0.088	0.093	0.900	0.417	0.945
Eif3f	Psmb4	10090.ENSMUSP00000033342	10090.ENSMUSP00000005923	0	0	0	0	0.468	0.443	0	0.223	0.750
Eif3f	Psmd2	10090.ENSMUSP00000033342	10090.ENSMUSP00000007212	0	0	0	0	0.246	0.478	0	0.188	0.652
Eif3f	Nedd8	10090.ENSMUSP00000033342	10090.ENSMUSP00000010520	0	0	0	0	0.124	0.235	0	0.248	0.452
Eif3f	Psmb1	10090.ENSMUSP00000033342	10090.ENSMUSP00000014913	0	0	0	0	0.244	0.220	0	0.127	0.440
Eif3f	Rnf5	10090.ENSMUSP00000033342	10090.ENSMUSP00000015622	0	0	0	0	0.063	0	0	0.399	0.413
Eif3f	Psmd3	10090.ENSMUSP00000033342	10090.ENSMUSP00000017365	0	0	0	0	0.269	0.395	0	0.216	0.623
Eif3f	Psmd11	10090.ENSMUSP00000033342	10090.ENSMUSP00000017572	0	0	0	0	0.250	0.479	0	0.319	0.710
Eif3f	Psmb6	10090.ENSMUSP00000033342	10090.ENSMUSP00000018430	0	0	0	0	0.212	0.368	0	0.164	0.547
Eif3f	Ubb	10090.ENSMUSP00000033342	10090.ENSMUSP00000019649	0	0	0	0	0.233	0.413	0	0.125	0.571
Eif3f	Psmc5	10090.ENSMUSP00000033342	10090.ENSMUSP00000021049	0	0	0	0	0.230	0.240	0	0.100	0.427
Eif3f	Psmc1	10090.ENSMUSP00000033342	10090.ENSMUSP00000021595	0	0	0	0	0.183	0.240	0	0.141	0.420
Eif3f	Psmd6	10090.ENSMUSP00000033342	10090.ENSMUSP00000022256	0	0	0	0	0.293	0.476	0	0.234	0.691
Eif3f	Psmc6	10090.ENSMUSP00000033342	10090.ENSMUSP00000022380	0.044	0	0	0	0.162	0.327	0	0.140	0.474
Eif3f	Psmd13	10090.ENSMUSP00000033342	10090.ENSMUSP00000026560	0	0	0	0	0.288	0.479	0	0.194	0.675
Eif3f	Psmd1	10090.ENSMUSP00000033342	10090.ENSMUSP00000027432	0	0	0	0	0.230	0.478	0	0.566	0.810
Eif3f	Psmd14	10090.ENSMUSP00000033342	10090.ENSMUSP00000028278	0	0	0	0	0.144	0	0	0.659	0.696
Eif3f	Psma7	10090.ENSMUSP00000033342	10090.ENSMUSP00000029082	0	0	0	0	0.217	0.220	0	0.119	0.415
Eif3f	Psmc4	10090.ENSMUSP00000033342	10090.ENSMUSP00000032824	0.044	0	0	0	0.218	0.327	0	0.188	0.537
Eif3f	Stambp	10090.ENSMUSP00000033342	10090.ENSMUSP00000070876	0	0	0	0	0	0	0	0.406	0.406
Eif3f	Trim32	10090.ENSMUSP00000033342	10090.ENSMUSP00000062277	0	0	0	0	0.047	0.065	0	0.393	0.412
Eif3f	Trim63	10090.ENSMUSP00000033342	10090.ENSMUSP00000101501	0	0	0	0	0	0.071	0	0.400	0.418
Eif3f	Stambpl1	10090.ENSMUSP00000033342	10090.ENSMUSP00000059927	0	0	0	0	0	0	0	0.429	0.429
Eif3f	Usp7	10090.ENSMUSP00000033342	10090.ENSMUSP00000124093	0	0	0	0	0.042	0.048	0	0.436	0.441
Eif3f	Gm11808	10090.ENSMUSP00000033342	10090.ENSMUSP00000086852	0	0	0	0	0.219	0.299	0	0.069	0.445
Eif3f	Ubd	10090.ENSMUSP00000033342	10090.ENSMUSP00000035808	0	0	0	0	0.051	0.413	0	0.091	0.449
Eif3f	Ubl4a	10090.ENSMUSP00000033342	10090.ENSMUSP00000120461	0	0	0	0	0.063	0.413	0	0.091	0.456
Eif3f	Uchl5	10090.ENSMUSP00000033342	10090.ENSMUSP00000140106	0	0	0	0	0.085	0.258	0	0.274	0.464
Eif3f	Mysm1	10090.ENSMUSP00000033342	10090.ENSMUSP00000075269	0	0	0	0	0.066	0.059	0	0.439	0.464
Eif3f	Skp1a	10090.ENSMUSP00000033342	10090.ENSMUSP00000104700	0	0	0	0	0.086	0.278	0	0.266	0.473
Eif3f	Gm9774	10090.ENSMUSP00000033342	10090.ENSMUSP00000141274	0	0	0	0	0.108	0.369	0	0.156	0.483
Eif3f	Psma5	10090.ENSMUSP00000033342	10090.ENSMUSP00000088057	0	0	0	0	0.260	0.220	0	0.185	0.489
Eif3f	Psmb9	10090.ENSMUSP00000033342	10090.ENSMUSP00000133499	0	0	0	0	0.151	0.368	0	0.130	0.492
Eif3f	Isg15	10090.ENSMUSP00000033342	10090.ENSMUSP00000082548	0	0	0	0	0.051	0.413	0	0.168	0.496
Eif3f	Usp14	10090.ENSMUSP00000033342	10090.ENSMUSP00000089728	0	0	0	0	0.126	0.299	0	0.259	0.506
Eif3f	Psma2	10090.ENSMUSP00000033342	10090.ENSMUSP00000129767	0	0	0	0	0.194	0.373	0	0.125	0.519
Eif3f	Psmc3	10090.ENSMUSP00000033342	10090.ENSMUSP00000071054	0.044	0	0	0	0.244	0.327	0	0.140	0.526
Eif3f	Gps1	10090.ENSMUSP00000033342	10090.ENSMUSP00000133855	0	0	0	0	0.105	0.414	0	0.179	0.531
Eif3f	Uba52	10090.ENSMUSP00000033342	10090.ENSMUSP00000120096	0	0	0	0	0.353	0.299	0	0.069	0.541
Eif3f	Ubc	10090.ENSMUSP00000033342	10090.ENSMUSP00000114180	0	0	0	0	0.171	0.413	0	0.147	0.549
Eif3f	Mpnd	10090.ENSMUSP00000033342	10090.ENSMUSP00000119745	0	0	0	0	0.125	0	0	0.551	0.591
Eif3f	Psmd8	10090.ENSMUSP00000033342	10090.ENSMUSP00000051657	0	0	0	0	0.236	0.478	0	0.255	0.677
Eif3f	Psmd4	10090.ENSMUSP00000033342	10090.ENSMUSP00000071589	0	0	0	0	0.262	0.472	0	0.323	0.713
Eif3f	Rps27a	10090.ENSMUSP00000033342	10090.ENSMUSP00000099909	0	0	0	0	0.202	0.804	0	0.138	0.853
Elane	Mmp12	10090.ENSMUSP00000038925	10090.ENSMUSP00000005950	0	0	0	0	0.053	0.053	0.400	0.647	0.785
Elane	Prtn3	10090.ENSMUSP00000038925	10090.ENSMUSP00000006679	0	0	0.069	0.943	0.565	0	0.400	0.950	0.986
Elane	Plg	10090.ENSMUSP00000038925	10090.ENSMUSP00000014578	0	0	0	0.756	0.047	0	0.400	0.151	0.472
Elane	Mmp9	10090.ENSMUSP00000038925	10090.ENSMUSP00000017881	0	0	0	0	0.104	0.053	0.400	0.885	0.933
Elane	Mmp8	10090.ENSMUSP00000038925	10090.ENSMUSP00000018765	0	0	0	0	0.219	0.053	0.400	0.667	0.832
Elane	Mmp7	10090.ENSMUSP00000038925	10090.ENSMUSP00000018767	0	0	0	0	0.053	0.053	0.400	0.406	0.637
Elane	Klkb1	10090.ENSMUSP00000038925	10090.ENSMUSP00000026907	0	0	0.160	0.702	0	0	0.400	0.164	0.541
Elane	Fcnb	10090.ENSMUSP00000038925	10090.ENSMUSP00000028179	0	0	0	0	0.570	0.083	0	0.242	0.675
Elane	F2	10090.ENSMUSP00000038925	10090.ENSMUSP00000028681	0	0	0.151	0.601	0	0	0.800	0.291	0.869
Elane	F3	10090.ENSMUSP00000038925	10090.ENSMUSP00000029771	0	0	0	0	0	0.116	0	0.519	0.556
Elane	Prss1	10090.ENSMUSP00000038925	10090.ENSMUSP00000031910	0	0	0.155	0.761	0	0	0.400	0.124	0.517
Elane	Try4	10090.ENSMUSP00000038925	10090.ENSMUSP00000031913	0	0	0.156	0.759	0	0	0.400	0.147	0.530
Elane	Mmp2	10090.ENSMUSP00000038925	10090.ENSMUSP00000034187	0	0	0	0	0.053	0.053	0.400	0.280	0.561
Elane	Mmp10	10090.ENSMUSP00000038925	10090.ENSMUSP00000034488	0	0	0	0	0.053	0.053	0.400	0.238	0.535
Elane	Mmp3	10090.ENSMUSP00000038925	10090.ENSMUSP00000034497	0	0	0	0	0.053	0.053	0.400	0.419	0.646
Elane	Ltf	10090.ENSMUSP00000038925	10090.ENSMUSP00000035077	0	0	0	0	0.227	0.066	0	0.991	0.992
Elane	Furin	10090.ENSMUSP00000038925	10090.ENSMUSP00000113793	0	0	0	0	0.050	0	0	0.403	0.409
Elane	Try10	10090.ENSMUSP00000038925	10090.ENSMUSP00000071976	0	0	0.151	0.770	0	0	0.400	0.118	0.511
Elane	Prss2	10090.ENSMUSP00000038925	10090.ENSMUSP00000065393	0	0	0.158	0.754	0.047	0	0.400	0.105	0.511
Elane	Gm5771	10090.ENSMUSP00000038925	10090.ENSMUSP00000039684	0	0	0.152	0.768	0	0	0.400	0.119	0.512
Elane	Try5	10090.ENSMUSP00000038925	10090.ENSMUSP00000064498	0	0	0.156	0.758	0.043	0	0.400	0.122	0.518
Elane	Gm10334	10090.ENSMUSP00000038925	10090.ENSMUSP00000093698	0	0	0.159	0.754	0	0	0.400	0.123	0.518
Elane	Prss3	10090.ENSMUSP00000038925	10090.ENSMUSP00000093702	0	0	0.158	0.755	0	0	0.400	0.124	0.519
Elane	Hp	10090.ENSMUSP00000038925	10090.ENSMUSP00000074436	0	0	0.328	0	0.137	0	0	0.240	0.521
Elane	Tpsb2	10090.ENSMUSP00000038925	10090.ENSMUSP00000157286	0	0	0.189	0.697	0.046	0	0.400	0.104	0.528
Elane	Prss57	10090.ENSMUSP00000038925	10090.ENSMUSP00000132215	0	0	0.131	0.811	0.142	0.098	0	0.448	0.579
Elane	Slpi	10090.ENSMUSP00000038925	10090.ENSMUSP00000104992	0	0	0	0	0.104	0.556	0	0.866	0.942
Eloc	Fbxo11	10090.ENSMUSP00000139480	10090.ENSMUSP00000005504	0	0	0	0	0.065	0	0	0.429	0.443
Eloc	Psmb4	10090.ENSMUSP00000139480	10090.ENSMUSP00000005923	0	0	0	0	0.223	0	0.400	0.070	0.529
Eloc	Psmd2	10090.ENSMUSP00000139480	10090.ENSMUSP00000007212	0	0	0	0	0.167	0	0.400	0	0.479
Eloc	Nedd8	10090.ENSMUSP00000139480	10090.ENSMUSP00000010520	0	0	0	0	0.284	0.637	0.500	0.932	0.990
Eloc	Psmb1	10090.ENSMUSP00000139480	10090.ENSMUSP00000014913	0	0	0	0	0.225	0	0.400	0.226	0.609
Eloc	Psmd3	10090.ENSMUSP00000139480	10090.ENSMUSP00000017365	0	0	0	0	0.085	0	0.400	0.064	0.441
Eloc	Psmd11	10090.ENSMUSP00000139480	10090.ENSMUSP00000017572	0	0	0	0	0.145	0	0.400	0.122	0.510
Eloc	Psmb6	10090.ENSMUSP00000139480	10090.ENSMUSP00000018430	0	0	0	0	0.183	0	0.400	0.550	0.760
Eloc	Psme3	10090.ENSMUSP00000139480	10090.ENSMUSP00000019470	0	0	0	0	0.079	0	0.400	0.068	0.439
Eloc	Ubb	10090.ENSMUSP00000139480	10090.ENSMUSP00000019649	0	0	0	0	0.075	0.218	0.500	0.148	0.650
Eloc	Ube2d1	10090.ENSMUSP00000139480	10090.ENSMUSP00000020085	0	0	0	0	0.042	0.052	0.500	0.238	0.608
Eloc	Psmc5	10090.ENSMUSP00000139480	10090.ENSMUSP00000021049	0	0	0	0	0.090	0	0.400	0.065	0.445
Eloc	Ube2g1	10090.ENSMUSP00000139480	10090.ENSMUSP00000021148	0	0	0	0	0.089	0.052	0	0.429	0.463
Eloc	Sel1l	10090.ENSMUSP00000139480	10090.ENSMUSP00000021347	0	0	0	0	0	0	0.720	0.046	0.721
Eloc	Psma6	10090.ENSMUSP00000139480	10090.ENSMUSP00000021412	0	0	0	0	0.350	0	0.400	0.087	0.613
Eloc	Psmc1	10090.ENSMUSP00000139480	10090.ENSMUSP00000021595	0	0	0	0	0.143	0	0.400	0.085	0.488
Eloc	Psmd6	10090.ENSMUSP00000139480	10090.ENSMUSP00000022256	0	0	0	0	0.190	0	0.400	0	0.493
Eloc	Zswim8	10090.ENSMUSP00000139480	10090.ENSMUSP00000022358	0	0	0	0	0	0.124	0	0.382	0.436
Eloc	Psmc6	10090.ENSMUSP00000139480	10090.ENSMUSP00000022380	0	0	0	0	0.306	0	0.400	0.332	0.698
Eloc	Psmb5	10090.ENSMUSP00000139480	10090.ENSMUSP00000022803	0	0	0	0	0.152	0	0.400	0.118	0.512
Eloc	Rbx1	10090.ENSMUSP00000139480	10090.ENSMUSP00000023036	0	0	0	0	0.186	0.856	0.800	0.997	0.999
Eloc	Fbxl6	10090.ENSMUSP00000139480	10090.ENSMUSP00000023219	0	0	0	0	0	0.285	0	0.202	0.405
Eloc	Psmb8	10090.ENSMUSP00000139480	10090.ENSMUSP00000025196	0	0	0	0	0.064	0	0.400	0.068	0.430
Eloc	Psmd13	10090.ENSMUSP00000139480	10090.ENSMUSP00000026560	0	0	0	0	0.052	0	0.400	0.082	0.432
Eloc	Pidd1	10090.ENSMUSP00000139480	10090.ENSMUSP00000026580	0	0	0	0	0	0.376	0	0.090	0.407
Eloc	Psmd1	10090.ENSMUSP00000139480	10090.ENSMUSP00000027432	0	0	0	0	0.166	0	0.400	0	0.478
Eloc	Psmb7	10090.ENSMUSP00000139480	10090.ENSMUSP00000028083	0	0	0	0	0.163	0	0.400	0.047	0.480
Eloc	Psmd14	10090.ENSMUSP00000139480	10090.ENSMUSP00000028278	0	0	0	0	0.299	0.180	0.400	0.127	0.658
Eloc	Psma7	10090.ENSMUSP00000139480	10090.ENSMUSP00000029082	0	0	0	0	0.194	0	0.400	0.047	0.499
Eloc	Psmb2	10090.ENSMUSP00000139480	10090.ENSMUSP00000030642	0	0	0	0	0.164	0	0.400	0.047	0.480
Eloc	Psmc2	10090.ENSMUSP00000139480	10090.ENSMUSP00000030769	0	0	0	0	0.157	0	0.400	0	0.472
Eloc	Psmc4	10090.ENSMUSP00000139480	10090.ENSMUSP00000032824	0	0	0	0	0.183	0	0.400	0.120	0.531
Eloc	Psma1	10090.ENSMUSP00000139480	10090.ENSMUSP00000033008	0	0	0	0	0.259	0	0.400	0.047	0.539
Eloc	Psmb10	10090.ENSMUSP00000139480	10090.ENSMUSP00000034369	0	0	0	0	0.094	0	0.400	0.047	0.436
Eloc	Rnf111	10090.ENSMUSP00000139480	10090.ENSMUSP00000034739	0	0	0	0	0.055	0	0	0.420	0.429
Eloc	Fem1b	10090.ENSMUSP00000139480	10090.ENSMUSP00000034775	0	0	0	0	0.071	0.267	0.500	0.280	0.722
Eloc	Psma4	10090.ENSMUSP00000139480	10090.ENSMUSP00000034848	0	0	0	0	0.256	0	0.400	0.166	0.595
Eloc	Fem1c	10090.ENSMUSP00000139480	10090.ENSMUSP00000038816	0	0	0	0	0.047	0.239	0.500	0.252	0.692
Eloc	Vhl	10090.ENSMUSP00000139480	10090.ENSMUSP00000039418	0	0	0	0	0.172	0.909	0.800	0.995	0.999
Eloc	Fbxo45	10090.ENSMUSP00000139480	10090.ENSMUSP00000040168	0	0	0	0	0.044	0.531	0	0.042	0.532
Eloc	Psmf1	10090.ENSMUSP00000139480	10090.ENSMUSP00000041184	0	0	0	0	0.053	0	0.400	0	0.407
Eloc	Psmd7	10090.ENSMUSP00000139480	10090.ENSMUSP00000041968	0	0	0	0	0.139	0.180	0.400	0.208	0.619
Eloc	Psma8	10090.ENSMUSP00000139480	10090.ENSMUSP00000042590	0	0	0	0	0.102	0	0.400	0.047	0.441
Eloc	Zyg11b	10090.ENSMUSP00000139480	10090.ENSMUSP00000043844	0	0	0	0	0.046	0.264	0	0.480	0.604
Eloc	Psme4	10090.ENSMUSP00000139480	10090.ENSMUSP00000045460	0	0	0	0	0.065	0	0.400	0	0.415
Eloc	Zer1	10090.ENSMUSP00000139480	10090.ENSMUSP00000046441	0	0	0	0	0.043	0.392	0	0.635	0.769
Eloc	Spsb1	10090.ENSMUSP00000139480	10090.ENSMUSP00000048969	0	0	0	0	0	0.766	0.400	0.300	0.893
Eloc	Psmd8	10090.ENSMUSP00000139480	10090.ENSMUSP00000051657	0	0	0	0	0.121	0	0.400	0	0.450
Eloc	Rnf7	10090.ENSMUSP00000139480	10090.ENSMUSP00000052856	0	0	0	0	0.171	0.645	0.800	0.996	0.999
Eloc	Spsb4	10090.ENSMUSP00000139480	10090.ENSMUSP00000057849	0	0	0	0	0.045	0.766	0.400	0.286	0.891
Eloc	Fem1a	10090.ENSMUSP00000139480	10090.ENSMUSP00000057996	0	0	0	0	0	0.239	0.500	0.198	0.668
Eloc	Spsb2	10090.ENSMUSP00000139480	10090.ENSMUSP00000060124	0	0	0	0	0	0.531	0.400	0.247	0.769
Eloc	Socs6	10090.ENSMUSP00000139480	10090.ENSMUSP00000064929	0	0	0	0	0.046	0.415	0.500	0.799	0.936
Eloc	Klhdc1	10090.ENSMUSP00000139480	10090.ENSMUSP00000068046	0	0	0	0	0.047	0.121	0.720	0	0.744
Eloc	Psmc3	10090.ENSMUSP00000139480	10090.ENSMUSP00000071054	0	0	0	0	0.176	0	0.400	0.192	0.566
Eloc	Psmd4	10090.ENSMUSP00000139480	10090.ENSMUSP00000071589	0	0	0	0	0.166	0.098	0.400	0	0.509
Eloc	Klhdc3	10090.ENSMUSP00000139480	10090.ENSMUSP00000071743	0	0	0	0	0	0.550	0	0.047	0.552
Eloc	Mysm1	10090.ENSMUSP00000139480	10090.ENSMUSP00000075269	0	0	0	0	0.076	0.265	0	0.210	0.416
Eloc	Gm11808	10090.ENSMUSP00000139480	10090.ENSMUSP00000086852	0	0	0	0	0.104	0	0.500	0.072	0.547
Eloc	Psma5	10090.ENSMUSP00000139480	10090.ENSMUSP00000088057	0	0	0	0	0.247	0	0.400	0.051	0.533
Eloc	Smurf2	10090.ENSMUSP00000139480	10090.ENSMUSP00000090177	0	0	0	0	0	0.064	0	0.463	0.476
Eloc	Skp2	10090.ENSMUSP00000139480	10090.ENSMUSP00000094225	0	0	0	0	0.044	0.093	0	0.682	0.700
Eloc	Gm7075	10090.ENSMUSP00000139480	10090.ENSMUSP00000097258	0	0	0	0	0.083	0.495	0.540	0.316	0.834
Eloc	Ube2z	10090.ENSMUSP00000139480	10090.ENSMUSP00000098097	0	0	0	0	0.066	0.076	0	0.423	0.459
Eloc	Psmb3	10090.ENSMUSP00000139480	10090.ENSMUSP00000099436	0	0	0	0	0.144	0	0.400	0.118	0.507
Eloc	Rps27a	10090.ENSMUSP00000139480	10090.ENSMUSP00000099909	0	0	0	0	0.144	0.218	0.500	0.148	0.676
Eloc	Skp1a	10090.ENSMUSP00000139480	10090.ENSMUSP00000104700	0	0	0	0	0.219	0	0	0.876	0.899
Eloc	Ubxn7	10090.ENSMUSP00000139480	10090.ENSMUSP00000110804	0	0	0	0	0.065	0.648	0.500	0.614	0.928
Eloc	Ubc	10090.ENSMUSP00000139480	10090.ENSMUSP00000114180	0	0	0	0	0.057	0.218	0.500	0.212	0.671
Eloc	Syvn1	10090.ENSMUSP00000139480	10090.ENSMUSP00000114843	0	0	0	0	0	0	0.720	0.047	0.721
Eloc	Ube2k	10090.ENSMUSP00000139480	10090.ENSMUSP00000122471	0	0	0	0	0.158	0.052	0	0.506	0.571
Eloc	Usp7	10090.ENSMUSP00000139480	10090.ENSMUSP00000124093	0	0	0	0	0.079	0	0	0.617	0.632
Eloc	Psma3	10090.ENSMUSP00000139480	10090.ENSMUSP00000125548	0	0	0	0	0.382	0	0.400	0.080	0.629
Eloc	Spsb3	10090.ENSMUSP00000139480	10090.ENSMUSP00000126878	0	0	0	0	0.057	0.531	0.500	0.269	0.816
Eloc	Psma2	10090.ENSMUSP00000139480	10090.ENSMUSP00000129767	0	0	0	0	0.319	0	0.400	0.128	0.613
Eloc	Psmb11	10090.ENSMUSP00000139480	10090.ENSMUSP00000132140	0	0	0	0	0.064	0	0.400	0.098	0.449
Eloc	Psmb9	10090.ENSMUSP00000139480	10090.ENSMUSP00000133499	0	0	0	0	0.103	0	0.400	0	0.438
Eloc	Gps1	10090.ENSMUSP00000139480	10090.ENSMUSP00000133855	0	0	0	0	0.091	0.747	0	0	0.760
Eloc	Ube2w	10090.ENSMUSP00000139480	10090.ENSMUSP00000157633	0	0.438	0	0	0.061	0.052	0	0.096	0.487
Eloc	Ube2d3	10090.ENSMUSP00000139480	10090.ENSMUSP00000143608	0	0	0	0	0.170	0.052	0.500	0.251	0.666
Enc1	Kctd10	10090.ENSMUSP00000038783	10090.ENSMUSP00000001125	0	0	0	0	0.051	0	0.720	0	0.722
Enc1	Kctd5	10090.ENSMUSP00000038783	10090.ENSMUSP00000017090	0	0	0	0	0.059	0.075	0.540	0	0.564
Enc1	Zswim8	10090.ENSMUSP00000038783	10090.ENSMUSP00000022358	0	0	0	0	0.045	0	0.720	0	0.721
Enc1	Rbx1	10090.ENSMUSP00000038783	10090.ENSMUSP00000023036	0	0	0	0	0.059	0.093	0.720	0.095	0.754
Enc1	Klhl8	10090.ENSMUSP00000038783	10090.ENSMUSP00000031254	0	0	0.120	0.690	0	0.059	0.720	0.047	0.749
Enc1	Kctd13	10090.ENSMUSP00000038783	10090.ENSMUSP00000032924	0	0	0	0	0	0	0.720	0	0.720
