#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700013H16Rik	Slx	10090.ENSMUSP00000063474	10090.ENSMUSP00000094676	0	0	0	0	0	0	0	0.744	0.744
H2aw	H2bc9	10090.ENSMUSP00000104445	10090.ENSMUSP00000153277	0	0.020	0	0	0.216	0.167	0.500	0.068	0.654
H2aw	H2bc12	10090.ENSMUSP00000104445	10090.ENSMUSP00000106085	0	0.036	0	0	0.216	0.167	0.500	0.105	0.668
H2aw	Hist1h2bp	10090.ENSMUSP00000104445	10090.ENSMUSP00000106099	0	0.019	0	0	0.250	0.167	0.500	0.068	0.670
H2aw	H2bc14	10090.ENSMUSP00000104445	10090.ENSMUSP00000153457	0	0.065	0	0	0.216	0.167	0.500	0.106	0.677
H2aw	H2bc18	10090.ENSMUSP00000104445	10090.ENSMUSP00000135427	0	0.020	0.205	0	0.229	0.287	0.500	0.068	0.759
H2aw	H3f3a	10090.ENSMUSP00000104445	10090.ENSMUSP00000124509	0	0.028	0	0	0.118	0.913	0	0.070	0.923
H2aw	H4f16	10090.ENSMUSP00000104445	10090.ENSMUSP00000136357	0	0.021	0	0	0.199	0.917	0	0.348	0.952
H2aw	H4c14	10090.ENSMUSP00000104445	10090.ENSMUSP00000129930	0	0.021	0	0	0.199	0.917	0	0.370	0.954
H2bc1	Supt6	10090.ENSMUSP00000056604	10090.ENSMUSP00000002121	0	0	0	0	0	0.305	0	0.260	0.464
H2bc1	Macroh2a1	10090.ENSMUSP00000056604	10090.ENSMUSP00000016081	0	0.001	0	0	0.216	0.283	0.500	0.272	0.768
H2bc1	H2bc4	10090.ENSMUSP00000056604	10090.ENSMUSP00000018246	0	0	0.051	0.979	0.080	0	0.400	0	0.430
H2bc1	Hdac2	10090.ENSMUSP00000056604	10090.ENSMUSP00000019911	0	0	0	0	0	0.161	0.650	0.280	0.770
H2bc1	Sycp3	10090.ENSMUSP00000056604	10090.ENSMUSP00000020252	0	0	0	0	0	0.099	0.500	0.125	0.571
H2bc1	Macroh2a2	10090.ENSMUSP00000056604	10090.ENSMUSP00000020283	0	0.001	0	0	0.216	0.283	0.500	0.276	0.769
H2bc1	Rnf8	10090.ENSMUSP00000056604	10090.ENSMUSP00000024817	0	0	0	0	0	0.066	0.500	0.297	0.643
H2bc1	Kdm4b	10090.ENSMUSP00000056604	10090.ENSMUSP00000025036	0	0	0	0	0	0.096	0.500	0.085	0.550
H2bc1	Tnp1	10090.ENSMUSP00000056604	10090.ENSMUSP00000027374	0	0	0	0	0.100	0	0	0.409	0.446
H2bc1	Ruvbl1	10090.ENSMUSP00000056604	10090.ENSMUSP00000032165	0	0	0	0	0	0.406	0	0.334	0.587
H2bc1	Rbbp7	10090.ENSMUSP00000056604	10090.ENSMUSP00000033720	0	0	0	0	0	0.264	0.500	0.105	0.642
H2bc1	Hils1	10090.ENSMUSP00000056604	10090.ENSMUSP00000039866	0	0	0	0	0.100	0.140	0	0.505	0.584
H2bc1	Supt16	10090.ENSMUSP00000056604	10090.ENSMUSP00000042283	0	0	0	0	0.055	0.400	0	0.226	0.522
H2bc1	Smarca5	10090.ENSMUSP00000056604	10090.ENSMUSP00000044361	0	0	0	0	0.056	0.294	0.500	0.262	0.721
H2bc1	Sirt6	10090.ENSMUSP00000056604	10090.ENSMUSP00000048971	0	0	0	0	0	0.107	0.500	0.140	0.582
H2bc1	Tnp2	10090.ENSMUSP00000056604	10090.ENSMUSP00000053078	0	0	0	0	0.103	0	0	0.387	0.427
H2bc1	H2bu2	10090.ENSMUSP00000056604	10090.ENSMUSP00000076397	0	0	0.051	0.978	0	0	0.400	0	0.406
H2bc1	H2bc21	10090.ENSMUSP00000056604	10090.ENSMUSP00000088287	0	0	0.051	0.979	0	0	0.400	0	0.406
H2bc1	Setd2	10090.ENSMUSP00000056604	10090.ENSMUSP00000116313	0	0	0	0	0	0.299	0	0.193	0.410
H2bc1	Ruvbl2	10090.ENSMUSP00000056604	10090.ENSMUSP00000147502	0	0	0	0	0	0.400	0	0.067	0.416
H2bc1	H2bc9	10090.ENSMUSP00000056604	10090.ENSMUSP00000153277	0	0	0.051	0.978	0.061	0	0.400	0.042	0.419
H2bc1	Hist1h2bp	10090.ENSMUSP00000056604	10090.ENSMUSP00000106099	0	0	0.051	0.978	0.070	0	0.400	0	0.424
H2bc1	H2bc12	10090.ENSMUSP00000056604	10090.ENSMUSP00000106085	0	0	0.051	0.979	0.071	0	0.400	0.042	0.425
H2bc1	H2bc18	10090.ENSMUSP00000056604	10090.ENSMUSP00000135427	0	0	0.051	0.978	0.071	0	0.400	0	0.425
H2bc1	H2bc14	10090.ENSMUSP00000056604	10090.ENSMUSP00000153457	0	0	0.051	0.978	0.071	0	0.400	0.042	0.425
H2bc1	H2bc15	10090.ENSMUSP00000056604	10090.ENSMUSP00000089301	0	0	0.051	0.979	0.071	0	0.400	0.043	0.426
H2bc1	H2bc3	10090.ENSMUSP00000056604	10090.ENSMUSP00000097294	0	0	0.051	0.979	0.077	0	0.400	0.042	0.429
H2bc1	Kat2a	10090.ENSMUSP00000056604	10090.ENSMUSP00000099407	0	0	0	0	0	0.205	0	0.321	0.437
H2bc1	H3c11	10090.ENSMUSP00000056604	10090.ENSMUSP00000139663	0	0.158	0	0	0.165	0.231	0	0.118	0.460
H2bc1	H3c10	10090.ENSMUSP00000056604	10090.ENSMUSP00000140394	0	0.158	0	0	0.178	0.231	0	0.116	0.468
H2bc1	H3c1	10090.ENSMUSP00000056604	10090.ENSMUSP00000089293	0	0.158	0	0	0.191	0.231	0	0.124	0.480
H2bc1	H4c9	10090.ENSMUSP00000056604	10090.ENSMUSP00000100042	0	0.072	0	0	0.263	0.236	0	0.127	0.482
H2bc1	Hist1h4m	10090.ENSMUSP00000056604	10090.ENSMUSP00000100546	0	0.072	0	0	0.263	0.236	0	0.127	0.483
H2bc1	H4f16	10090.ENSMUSP00000056604	10090.ENSMUSP00000136357	0	0.072	0	0	0.263	0.242	0	0.122	0.484
H2bc1	H4c8	10090.ENSMUSP00000056604	10090.ENSMUSP00000100037	0	0.072	0	0	0.275	0.236	0	0.118	0.486
H2bc1	Kdm6b	10090.ENSMUSP00000056604	10090.ENSMUSP00000091620	0	0	0	0	0	0.410	0	0.166	0.487
H2bc1	H4c14	10090.ENSMUSP00000056604	10090.ENSMUSP00000129930	0	0.072	0	0	0.268	0.242	0	0.128	0.491
H2bc1	H4c4	10090.ENSMUSP00000056604	10090.ENSMUSP00000100033	0	0.072	0	0	0.267	0.242	0	0.132	0.493
H2bc1	Hist1h4n	10090.ENSMUSP00000056604	10090.ENSMUSP00000100044	0	0.072	0	0	0.278	0.236	0	0.127	0.494
H2bc1	H4c12	10090.ENSMUSP00000056604	10090.ENSMUSP00000100048	0	0.072	0	0	0.286	0.242	0	0.127	0.503
H2bc1	H4c6	10090.ENSMUSP00000056604	10090.ENSMUSP00000100036	0	0.072	0	0	0.290	0.242	0	0.127	0.506
H2bc1	H4c1	10090.ENSMUSP00000056604	10090.ENSMUSP00000100029	0	0.072	0	0	0.290	0.242	0	0.127	0.506
H2bc1	H4c2	10090.ENSMUSP00000056604	10090.ENSMUSP00000100030	0	0.072	0	0	0.287	0.236	0	0.152	0.514
H2bc1	H4c3	10090.ENSMUSP00000056604	10090.ENSMUSP00000100032	0	0.072	0	0	0.286	0.242	0	0.167	0.526
H2bc1	H3f3a	10090.ENSMUSP00000056604	10090.ENSMUSP00000124509	0	0.158	0	0	0.165	0.231	0	0.232	0.529
H2bc1	Kdm4a	10090.ENSMUSP00000056604	10090.ENSMUSP00000102014	0	0	0	0	0	0.096	0.500	0.139	0.576
H2bc1	Rbbp4	10090.ENSMUSP00000056604	10090.ENSMUSP00000099658	0	0	0	0	0	0.264	0.500	0.129	0.651
H2bc1	Jarid2	10090.ENSMUSP00000056604	10090.ENSMUSP00000134205	0	0	0	0	0.057	0.295	0.500	0.096	0.659
H2bc1	Hdac4	10090.ENSMUSP00000056604	10090.ENSMUSP00000095249	0	0	0	0	0	0.176	0.650	0.174	0.741
H2bc1	Kdm6a	10090.ENSMUSP00000056604	10090.ENSMUSP00000061539	0	0	0	0	0	0.410	0.500	0.224	0.751
H2bc1	Hdac1	10090.ENSMUSP00000056604	10090.ENSMUSP00000099657	0	0	0	0	0	0.161	0.650	0.302	0.777
H2bc1	H4c11	10090.ENSMUSP00000056604	10090.ENSMUSP00000085006	0	0.072	0	0	0.287	0.242	0.400	0.753	0.912
H2bc1	H3f3b	10090.ENSMUSP00000056604	10090.ENSMUSP00000102062	0	0.158	0	0	0.165	0.231	0.400	0.800	0.923
H2bc1	H3c8	10090.ENSMUSP00000056604	10090.ENSMUSP00000079670	0	0.158	0	0	0.192	0.231	0.400	0.804	0.927
H2bc11	Macroh2a1	10090.ENSMUSP00000106082	10090.ENSMUSP00000016081	0	0.001	0	0	0.216	0.283	0	0.164	0.489
H2bc11	Macroh2a2	10090.ENSMUSP00000106082	10090.ENSMUSP00000020283	0	0.001	0	0	0.216	0.283	0	0.104	0.452
H2bc11	Ruvbl1	10090.ENSMUSP00000106082	10090.ENSMUSP00000032165	0	0	0	0	0	0.406	0	0.076	0.427
H2bc11	Supt16	10090.ENSMUSP00000106082	10090.ENSMUSP00000042283	0	0	0	0	0.055	0.400	0	0.151	0.476
H2bc11	Kdm6a	10090.ENSMUSP00000106082	10090.ENSMUSP00000061539	0	0	0	0	0	0.410	0	0.081	0.434
H2bc11	H3c8	10090.ENSMUSP00000106082	10090.ENSMUSP00000079670	0	0.173	0	0	0.233	0.231	0	0.134	0.522
H2bc11	H4c11	10090.ENSMUSP00000106082	10090.ENSMUSP00000085006	0	0.074	0	0	0.322	0.242	0	0.408	0.681
H2bc11	H3c1	10090.ENSMUSP00000106082	10090.ENSMUSP00000089293	0	0.173	0	0	0.233	0.231	0	0.090	0.497
H2bc11	Kdm6b	10090.ENSMUSP00000106082	10090.ENSMUSP00000091620	0	0	0	0	0	0.410	0	0.081	0.434
H2bc11	H4c1	10090.ENSMUSP00000106082	10090.ENSMUSP00000100029	0	0.074	0	0	0.322	0.242	0	0.363	0.656
H2bc11	H4c2	10090.ENSMUSP00000106082	10090.ENSMUSP00000100030	0	0.074	0	0	0.323	0.236	0	0.392	0.670
H2bc11	H4c3	10090.ENSMUSP00000106082	10090.ENSMUSP00000100032	0	0.074	0	0	0.322	0.242	0	0.506	0.733
H2bc11	H4c4	10090.ENSMUSP00000106082	10090.ENSMUSP00000100033	0	0.074	0	0	0.318	0.242	0	0.309	0.625
H2bc11	H4c6	10090.ENSMUSP00000106082	10090.ENSMUSP00000100036	0	0.074	0	0	0.323	0.242	0	0.334	0.641
H2bc11	H4c8	10090.ENSMUSP00000106082	10090.ENSMUSP00000100037	0	0.074	0	0	0.309	0.236	0	0.441	0.690
H2bc11	H4c9	10090.ENSMUSP00000106082	10090.ENSMUSP00000100042	0	0.074	0	0	0.298	0.236	0	0.397	0.660
H2bc11	Hist1h4n	10090.ENSMUSP00000106082	10090.ENSMUSP00000100044	0	0.074	0	0	0.322	0.236	0	0.335	0.638
H2bc11	H4c12	10090.ENSMUSP00000106082	10090.ENSMUSP00000100048	0	0.074	0	0	0.322	0.242	0	0.394	0.673
H2bc11	Hist1h4m	10090.ENSMUSP00000106082	10090.ENSMUSP00000100546	0	0.074	0	0	0.307	0.236	0	0.335	0.631
H2bc11	H3f3b	10090.ENSMUSP00000106082	10090.ENSMUSP00000102062	0	0.173	0	0	0.165	0.231	0	0.116	0.468
H2bc11	Ruvbl2	10090.ENSMUSP00000106082	10090.ENSMUSP00000147502	0	0	0	0	0.057	0.400	0	0.067	0.426
H2bc11	H2bc12	10090.ENSMUSP00000106082	10090.ENSMUSP00000106085	0	0	0.048	0.984	0.120	0	0	0.384	0.439
H2bc11	H3f3a	10090.ENSMUSP00000106082	10090.ENSMUSP00000124509	0	0.173	0	0	0.165	0.231	0	0.090	0.452
H2bc11	H3c11	10090.ENSMUSP00000106082	10090.ENSMUSP00000139663	0	0.173	0	0	0.231	0.231	0	0.090	0.496
H2bc11	H3c10	10090.ENSMUSP00000106082	10090.ENSMUSP00000140394	0	0.173	0	0	0.230	0.231	0	0.284	0.603
H2bc11	H4f16	10090.ENSMUSP00000106082	10090.ENSMUSP00000136357	0	0.074	0	0	0.275	0.242	0	0.323	0.609
H2bc11	H4c14	10090.ENSMUSP00000106082	10090.ENSMUSP00000129930	0	0.074	0	0	0.308	0.242	0	0.336	0.634
H2bc12	Supt6	10090.ENSMUSP00000106085	10090.ENSMUSP00000002121	0	0	0	0	0	0.305	0	0.261	0.464
H2bc12	Macroh2a1	10090.ENSMUSP00000106085	10090.ENSMUSP00000016081	0	0.001	0	0	0.216	0.283	0.500	0.219	0.751
H2bc12	H2bc4	10090.ENSMUSP00000106085	10090.ENSMUSP00000018246	0	0	0.048	0.984	0.057	0	0.400	0.043	0.416
H2bc12	Hdac2	10090.ENSMUSP00000106085	10090.ENSMUSP00000019911	0	0	0	0	0	0.161	0.650	0.271	0.767
H2bc12	Sycp3	10090.ENSMUSP00000106085	10090.ENSMUSP00000020252	0	0	0	0	0	0.099	0.500	0.081	0.549
H2bc12	Macroh2a2	10090.ENSMUSP00000106085	10090.ENSMUSP00000020283	0	0.001	0	0	0.216	0.283	0.500	0.145	0.727
H2bc12	Rnf8	10090.ENSMUSP00000106085	10090.ENSMUSP00000024817	0	0	0	0	0	0.066	0.500	0.248	0.618
H2bc12	Kdm4b	10090.ENSMUSP00000106085	10090.ENSMUSP00000025036	0	0	0	0	0	0.096	0.500	0.072	0.544
H2bc12	Ruvbl1	10090.ENSMUSP00000106085	10090.ENSMUSP00000032165	0	0	0	0	0	0.406	0	0.310	0.572
H2bc12	Rbbp7	10090.ENSMUSP00000106085	10090.ENSMUSP00000033720	0	0	0	0	0	0.264	0.500	0.093	0.637
H2bc12	Supt16	10090.ENSMUSP00000106085	10090.ENSMUSP00000042283	0	0	0	0	0.055	0.400	0	0.215	0.516
H2bc12	Smarca5	10090.ENSMUSP00000106085	10090.ENSMUSP00000044361	0	0	0	0	0.056	0.294	0.500	0.263	0.721
H2bc12	Sirt6	10090.ENSMUSP00000106085	10090.ENSMUSP00000048971	0	0	0	0	0	0.107	0.500	0.140	0.582
H2bc12	Kdm6a	10090.ENSMUSP00000106085	10090.ENSMUSP00000061539	0	0	0	0	0	0.410	0.500	0.190	0.740
H2bc12	H2bu2	10090.ENSMUSP00000106085	10090.ENSMUSP00000076397	0	0	0.049	0.983	0	0	0.400	0	0.405
H2bc12	H3c8	10090.ENSMUSP00000106085	10090.ENSMUSP00000079670	0	0.173	0	0	0.233	0.231	0.400	0.797	0.930
H2bc12	H4c11	10090.ENSMUSP00000106085	10090.ENSMUSP00000085006	0	0.074	0	0	0.322	0.242	0.400	0.725	0.907
H2bc12	H2bc21	10090.ENSMUSP00000106085	10090.ENSMUSP00000088287	0	0	0.048	0.984	0	0	0.400	0.043	0.406
H2bc12	H3c1	10090.ENSMUSP00000106085	10090.ENSMUSP00000089293	0	0.173	0	0	0.233	0.231	0	0.125	0.517
H2bc12	H2bc15	10090.ENSMUSP00000106085	10090.ENSMUSP00000089301	0	0	0.048	0.984	0.119	0	0.400	0.377	0.644
H2bc12	Kdm6b	10090.ENSMUSP00000106085	10090.ENSMUSP00000091620	0	0	0	0	0	0.410	0	0.138	0.469
H2bc12	Hdac4	10090.ENSMUSP00000106085	10090.ENSMUSP00000095249	0	0	0	0	0	0.176	0.650	0.175	0.741
H2bc12	H2bc3	10090.ENSMUSP00000106085	10090.ENSMUSP00000097294	0	0	0.048	0.984	0.120	0	0.400	0.042	0.454
H2bc12	Kat2a	10090.ENSMUSP00000106085	10090.ENSMUSP00000099407	0	0	0	0	0	0.205	0	0.308	0.426
H2bc12	Hdac1	10090.ENSMUSP00000106085	10090.ENSMUSP00000099657	0	0	0	0	0	0.161	0.650	0.293	0.774
H2bc12	Rbbp4	10090.ENSMUSP00000106085	10090.ENSMUSP00000099658	0	0	0	0	0	0.264	0.500	0.129	0.651
H2bc12	H4c1	10090.ENSMUSP00000106085	10090.ENSMUSP00000100029	0	0.074	0	0	0.322	0.242	0	0.175	0.555
H2bc12	H4c2	10090.ENSMUSP00000106085	10090.ENSMUSP00000100030	0	0.074	0	0	0.323	0.236	0	0.182	0.556
H2bc12	H4c3	10090.ENSMUSP00000106085	10090.ENSMUSP00000100032	0	0.074	0	0	0.322	0.242	0	0.191	0.563
H2bc12	H4c4	10090.ENSMUSP00000106085	10090.ENSMUSP00000100033	0	0.074	0	0	0.309	0.242	0	0.174	0.546
H2bc12	H4c6	10090.ENSMUSP00000106085	10090.ENSMUSP00000100036	0	0.074	0	0	0.323	0.242	0	0.171	0.554
H2bc12	H4c8	10090.ENSMUSP00000106085	10090.ENSMUSP00000100037	0	0.074	0	0	0.314	0.236	0	0.195	0.557
H2bc12	H4c9	10090.ENSMUSP00000106085	10090.ENSMUSP00000100042	0	0.074	0	0	0.303	0.236	0	0.214	0.561
H2bc12	Hist1h4n	10090.ENSMUSP00000106085	10090.ENSMUSP00000100044	0	0.074	0	0	0.322	0.236	0	0.175	0.551
H2bc12	H4c12	10090.ENSMUSP00000106085	10090.ENSMUSP00000100048	0	0.074	0	0	0.321	0.242	0	0.171	0.552
H2bc12	Hist1h4m	10090.ENSMUSP00000106085	10090.ENSMUSP00000100546	0	0.074	0	0	0.298	0.236	0	0.175	0.535
H2bc12	Kdm4a	10090.ENSMUSP00000106085	10090.ENSMUSP00000102014	0	0	0	0	0	0.096	0.500	0.114	0.564
H2bc12	H3f3b	10090.ENSMUSP00000106085	10090.ENSMUSP00000102062	0	0.173	0	0	0.165	0.231	0.400	0.796	0.923
H2bc12	Setd2	10090.ENSMUSP00000106085	10090.ENSMUSP00000116313	0	0	0	0	0	0.299	0	0.209	0.422
H2bc12	Ruvbl2	10090.ENSMUSP00000106085	10090.ENSMUSP00000147502	0	0	0	0	0.057	0.400	0	0.067	0.426
H2bc12	Hist1h2bp	10090.ENSMUSP00000106085	10090.ENSMUSP00000106099	0	0	0.048	0.984	0.118	0	0.400	0	0.452
H2bc12	H3f3a	10090.ENSMUSP00000106085	10090.ENSMUSP00000124509	0	0.173	0	0	0.165	0.231	0	0.090	0.452
H2bc12	H2bc18	10090.ENSMUSP00000106085	10090.ENSMUSP00000135427	0	0	0.048	0.984	0.119	0	0.400	0	0.453
H2bc12	H2bc14	10090.ENSMUSP00000106085	10090.ENSMUSP00000153457	0	0	0.048	0.984	0.120	0	0.400	0.042	0.454
H2bc12	H2bc9	10090.ENSMUSP00000106085	10090.ENSMUSP00000153277	0	0	0.048	0.984	0.119	0	0.400	0.043	0.454
H2bc12	H3c11	10090.ENSMUSP00000106085	10090.ENSMUSP00000139663	0	0.173	0	0	0.232	0.231	0	0.172	0.542
H2bc12	H4f16	10090.ENSMUSP00000106085	10090.ENSMUSP00000136357	0	0.074	0	0	0.278	0.242	0	0.206	0.544
H2bc12	H4c14	10090.ENSMUSP00000106085	10090.ENSMUSP00000129930	0	0.074	0	0	0.309	0.242	0	0.178	0.548
H2bc12	H3c10	10090.ENSMUSP00000106085	10090.ENSMUSP00000140394	0	0.173	0	0	0.230	0.231	0	0.213	0.563
H2bc12	Jarid2	10090.ENSMUSP00000106085	10090.ENSMUSP00000134205	0	0	0	0	0.057	0.295	0.500	0.111	0.665
H2bc13	Macroh2a1	10090.ENSMUSP00000089350	10090.ENSMUSP00000016081	0	0.001	0	0	0.216	0.283	0	0.190	0.505
H2bc13	Macroh2a2	10090.ENSMUSP00000089350	10090.ENSMUSP00000020283	0	0.001	0	0	0.216	0.283	0	0.104	0.452
H2bc13	Ruvbl1	10090.ENSMUSP00000089350	10090.ENSMUSP00000032165	0	0	0	0	0	0.406	0	0.076	0.427
H2bc13	Supt16	10090.ENSMUSP00000089350	10090.ENSMUSP00000042283	0	0	0	0	0.055	0.400	0	0.151	0.476
H2bc13	Kdm6a	10090.ENSMUSP00000089350	10090.ENSMUSP00000061539	0	0	0	0	0	0.410	0	0.081	0.434
H2bc13	H3c8	10090.ENSMUSP00000089350	10090.ENSMUSP00000079670	0	0.173	0	0	0.232	0.231	0	0.410	0.674
H2bc13	H4c11	10090.ENSMUSP00000089350	10090.ENSMUSP00000085006	0	0.074	0	0	0.319	0.242	0	0.533	0.747
H2bc13	H3c1	10090.ENSMUSP00000089350	10090.ENSMUSP00000089293	0	0.173	0	0	0.230	0.231	0	0.493	0.719
H2bc13	Ruvbl2	10090.ENSMUSP00000089350	10090.ENSMUSP00000147502	0	0	0	0	0	0.400	0	0.067	0.416
H2bc13	Kdm6b	10090.ENSMUSP00000089350	10090.ENSMUSP00000091620	0	0	0	0	0	0.410	0	0.081	0.434
H2bc13	H3f3b	10090.ENSMUSP00000089350	10090.ENSMUSP00000102062	0	0.173	0	0	0.165	0.231	0	0.090	0.452
H2bc13	H3f3a	10090.ENSMUSP00000089350	10090.ENSMUSP00000124509	0	0.173	0	0	0.165	0.231	0	0.090	0.452
H2bc13	H3c10	10090.ENSMUSP00000089350	10090.ENSMUSP00000140394	0	0.173	0	0	0.217	0.231	0	0.488	0.711
H2bc13	H3c11	10090.ENSMUSP00000089350	10090.ENSMUSP00000139663	0	0.173	0	0	0.223	0.231	0	0.489	0.714
H2bc13	H4f16	10090.ENSMUSP00000089350	10090.ENSMUSP00000136357	0	0.074	0	0	0.263	0.242	0	0.607	0.769
H2bc13	H4c4	10090.ENSMUSP00000089350	10090.ENSMUSP00000100033	0	0.074	0	0	0.306	0.242	0	0.597	0.777
H2bc13	H4c9	10090.ENSMUSP00000089350	10090.ENSMUSP00000100042	0	0.074	0	0	0.286	0.236	0	0.617	0.780
H2bc13	Hist1h4m	10090.ENSMUSP00000089350	10090.ENSMUSP00000100546	0	0.074	0	0	0.286	0.236	0	0.622	0.784
H2bc13	H4c8	10090.ENSMUSP00000089350	10090.ENSMUSP00000100037	0	0.074	0	0	0.305	0.236	0	0.625	0.791
H2bc13	H4c14	10090.ENSMUSP00000089350	10090.ENSMUSP00000129930	0	0.074	0	0	0.298	0.242	0	0.625	0.791
H2bc13	Hist1h4n	10090.ENSMUSP00000089350	10090.ENSMUSP00000100044	0	0.074	0	0	0.309	0.236	0	0.623	0.791
H2bc13	H4c6	10090.ENSMUSP00000089350	10090.ENSMUSP00000100036	0	0.074	0	0	0.322	0.242	0	0.614	0.791
H2bc13	H4c1	10090.ENSMUSP00000089350	10090.ENSMUSP00000100029	0	0.074	0	0	0.320	0.242	0	0.622	0.796
H2bc13	H4c12	10090.ENSMUSP00000089350	10090.ENSMUSP00000100048	0	0.074	0	0	0.308	0.242	0	0.633	0.798
H2bc13	H4c2	10090.ENSMUSP00000089350	10090.ENSMUSP00000100030	0	0.074	0	0	0.320	0.236	0	0.632	0.799
H2bc13	H4c3	10090.ENSMUSP00000089350	10090.ENSMUSP00000100032	0	0.074	0	0	0.308	0.242	0	0.649	0.807
H2bc14	Supt6	10090.ENSMUSP00000153457	10090.ENSMUSP00000002121	0	0	0	0	0	0.305	0	0.266	0.468
H2bc14	Macroh2a1	10090.ENSMUSP00000153457	10090.ENSMUSP00000016081	0	0.001	0	0	0.216	0.283	0.500	0.243	0.758
H2bc14	H2bc4	10090.ENSMUSP00000153457	10090.ENSMUSP00000018246	0	0	0.048	0.984	0	0	0.400	0.042	0.405
H2bc14	Hdac2	10090.ENSMUSP00000153457	10090.ENSMUSP00000019911	0	0	0	0	0	0.161	0.650	0.269	0.766
H2bc14	Sycp3	10090.ENSMUSP00000153457	10090.ENSMUSP00000020252	0	0	0	0	0	0.099	0.500	0.081	0.549
H2bc14	Macroh2a2	10090.ENSMUSP00000153457	10090.ENSMUSP00000020283	0	0.001	0	0	0.216	0.283	0.500	0.194	0.743
H2bc14	Ruvbl1	10090.ENSMUSP00000153457	10090.ENSMUSP00000032165	0	0	0	0	0	0.406	0	0.314	0.575
H2bc14	Rbbp7	10090.ENSMUSP00000153457	10090.ENSMUSP00000033720	0	0	0	0	0	0.264	0.500	0.094	0.637
H2bc14	Supt16	10090.ENSMUSP00000153457	10090.ENSMUSP00000042283	0	0	0	0	0.055	0.400	0	0.217	0.517
H2bc14	Smarca5	10090.ENSMUSP00000153457	10090.ENSMUSP00000044361	0	0	0	0	0.056	0.294	0.400	0.268	0.668
H2bc14	Sirt6	10090.ENSMUSP00000153457	10090.ENSMUSP00000048971	0	0	0	0	0	0.107	0.500	0.129	0.577
H2bc14	Kdm6a	10090.ENSMUSP00000153457	10090.ENSMUSP00000061539	0	0	0	0	0	0.410	0.500	0.188	0.739
H2bc14	H2bu2	10090.ENSMUSP00000153457	10090.ENSMUSP00000076397	0	0	0.049	0.983	0	0	0.400	0	0.405
H2bc14	H3c8	10090.ENSMUSP00000153457	10090.ENSMUSP00000079670	0	0.167	0	0	0.233	0.432	0.400	0.797	0.948
H2bc14	H4c11	10090.ENSMUSP00000153457	10090.ENSMUSP00000085006	0	0.074	0	0	0.322	0.242	0.400	0.721	0.906
H2bc14	H2bc21	10090.ENSMUSP00000153457	10090.ENSMUSP00000088287	0	0	0.049	0.983	0	0	0.400	0	0.405
H2bc14	H3c1	10090.ENSMUSP00000153457	10090.ENSMUSP00000089293	0	0.167	0	0	0.232	0.231	0	0.126	0.513
H2bc14	H2bc15	10090.ENSMUSP00000153457	10090.ENSMUSP00000089301	0	0	0.048	0.984	0.121	0	0.400	0.043	0.455
H2bc14	Kdm6b	10090.ENSMUSP00000153457	10090.ENSMUSP00000091620	0	0	0	0	0	0.410	0	0.141	0.471
H2bc14	Hdac4	10090.ENSMUSP00000153457	10090.ENSMUSP00000095249	0	0	0	0	0	0.176	0.650	0.174	0.741
H2bc14	H2bc3	10090.ENSMUSP00000153457	10090.ENSMUSP00000097294	0	0	0.048	0.984	0.121	0	0.400	0.044	0.456
H2bc14	Kat2a	10090.ENSMUSP00000153457	10090.ENSMUSP00000099407	0	0	0	0	0	0.205	0	0.312	0.430
H2bc14	Hdac1	10090.ENSMUSP00000153457	10090.ENSMUSP00000099657	0	0	0	0	0	0.161	0.650	0.293	0.774
H2bc14	Rbbp4	10090.ENSMUSP00000153457	10090.ENSMUSP00000099658	0	0	0	0	0	0.264	0.500	0.145	0.658
H2bc14	H4c1	10090.ENSMUSP00000153457	10090.ENSMUSP00000100029	0	0.074	0	0	0.322	0.242	0	0.177	0.556
H2bc14	H4c2	10090.ENSMUSP00000153457	10090.ENSMUSP00000100030	0	0.074	0	0	0.322	0.236	0	0.183	0.557
H2bc14	H4c3	10090.ENSMUSP00000153457	10090.ENSMUSP00000100032	0	0.074	0	0	0.322	0.242	0	0.159	0.546
H2bc14	H4c4	10090.ENSMUSP00000153457	10090.ENSMUSP00000100033	0	0.074	0	0	0.319	0.242	0	0.199	0.566
H2bc14	H4c6	10090.ENSMUSP00000153457	10090.ENSMUSP00000100036	0	0.074	0	0	0.323	0.242	0	0.214	0.577
H2bc14	H4c8	10090.ENSMUSP00000153457	10090.ENSMUSP00000100037	0	0.074	0	0	0.308	0.236	0	0.160	0.534
H2bc14	H4c9	10090.ENSMUSP00000153457	10090.ENSMUSP00000100042	0	0.074	0	0	0.286	0.236	0	0.175	0.528
H2bc14	Hist1h4n	10090.ENSMUSP00000153457	10090.ENSMUSP00000100044	0	0.074	0	0	0.320	0.236	0	0.178	0.552
H2bc14	H4c12	10090.ENSMUSP00000153457	10090.ENSMUSP00000100048	0	0.074	0	0	0.322	0.242	0	0.214	0.576
H2bc14	Hist1h4m	10090.ENSMUSP00000153457	10090.ENSMUSP00000100546	0	0.074	0	0	0.306	0.236	0	0.178	0.543
